"2017041721001001640255358837	","T200P3231934409345000	",2017/4/17 7:09,2017/4/17 7:10,2017/4/19 12:06,淘宝        ,支付宝担保交易         ,a***6           ,EKO垃圾袋 加厚5卷 自动收口垃圾袋手提式家用厨房中大号抽绳穿绳(积分代付12.05),236,收入      ,交易成功    ,0,0,                    ,已收入      
"20170417135484334402 	","2017041710120412610218650023549243	",2017/4/17 2:47,2017/4/17 2:47,2017/4/17 2:47,其他（包括阿里巴巴和外部商家）,即时到账交易          ,浙江网商银行股份有限公司    ,网商银行贷款-网商贷还款        ,299,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017041756211801440202	","07WegiucFPM3996OiR4wPidYK8WqIKSk	",2017/4/17 0:56,2017/4/17 0:56,2017/4/17 0:56,支付宝网站     ,即时到账交易          ,杭州阿里妈妈软件服务有限公司  ,淘宝客佣金代扣款[3198824412952914],29.9,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017041756158434440202	","HJCOM==3200060031==1484699816180470==3198824412952914	",2017/4/17 0:56,2017/4/17 0:56,2017/4/17 0:56,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,天猫佣金（类目）{3198824412952914}扣款,14.95,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017041756177701440202	","CAE_POINT_3198824412952914_2_0	",2017/4/17 0:56,2017/4/17 0:56,2017/4/17 0:56,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,代扣返点积分3198824412952914,1.49,支出      ,交易成功    ,0,0,                    ,已支出      
"2017041621001001010280582129	","T200P3231482205500294	",2017/4/16 23:59,2017/4/17 0:01,2017/4/21 8:45,淘宝        ,支付宝担保交易         ,愛***n           ,新锐鸡翅木筷子套装10双 雾金实木无漆无蜡家用红木礼品筷A91,198,收入      ,交易成功    ,0,0,                    ,已收入      
"20170416130381794402 	","2017041610120412610218650023530389	",2017/4/16 21:41,2017/4/16 21:41,2017/4/16 21:41,其他（包括阿里巴巴和外部商家）,即时到账交易          ,浙江网商银行股份有限公司    ,网商银行贷款-网商贷还款        ,68,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017041655566377440202	","HJCOM==3200060031==1484647869060470==3208972633971526	",2017/4/16 21:39,2017/4/16 21:39,2017/4/16 21:39,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,天猫佣金（类目）{3208972633971526}扣款,4.4,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017041655660135440202	","CAE_POINT_3208972633971526_2_0	",2017/4/16 21:39,2017/4/16 21:39,2017/4/16 21:39,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,代扣返点积分3208972633971526,0.44,支出      ,交易成功    ,0,0,                    ,已支出      
"2017041629013000140301100071373048	","2017041321001001140281748543	",2017/4/16 21:39,2017/4/16 21:39,2017/4/16 21:39,支付宝网站     ,即时到账交易          ,支付宝(中国)网络技术有限公司 ,花呗支付服务费[2017041321001001140281748543];淘宝交易号[T200P3208972633971526],0.69,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017041655210535440202	","HJCOM==3200060031==1484647656350470==6580842364612045	",2017/4/16 21:37,2017/4/16 21:37,2017/4/16 21:37,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,天猫佣金（类目）{6580842364612045}扣款,3.4,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017041655425611440202	","CAE_POINT_6580842364612045_2_0	",2017/4/16 21:37,2017/4/16 21:37,2017/4/16 21:37,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,代扣返点积分6580842364612045,0.34,支出      ,交易成功    ,0,0,                    ,已支出      
"20170416134185084402 	","2017041610120412610218650023519773	",2017/4/16 21:31,2017/4/16 21:31,2017/4/16 21:31,其他（包括阿里巴巴和外部商家）,即时到账交易          ,浙江网商银行股份有限公司    ,网商银行贷款-网商贷还款        ,468,支出      ,交易成功    ,0,0,                    ,已支出      
"2017041621001001770225399933	","T200P3231079015757826	",2017/4/16 21:30,2017/4/16 21:30,2017/4/27 14:27,淘宝        ,支付宝担保交易         ,9***安           ,新锐鸡翅木筷子套装10双 雾金实木无漆无蜡家用红木礼品筷A91,396,收入      ,交易成功    ,0,0,                    ,已收入      
"BO2017041655258967440202	","HJCOM==3200060031==1484639993560470==3211042220143048	",2017/4/16 21:24,2017/4/16 21:24,2017/4/16 21:24,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,天猫佣金（类目）{3211042220143048}扣款,23.4,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017041655469518440202	","CAE_POINT_3211042220143048_2_0	",2017/4/16 21:24,2017/4/16 21:24,2017/4/16 21:24,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,代扣返点积分3211042220143048,2.34,支出      ,交易成功    ,0,0,                    ,已支出      
"2017041629013000320301100069838811	","2017041321001001320277528401	",2017/4/16 21:24,2017/4/16 21:24,2017/4/16 21:24,支付宝网站     ,即时到账交易          ,支付宝(中国)网络技术有限公司 ,信用卡支付服务费[2017041321001001320277528401];淘宝交易号[T200P3211042220143048],3.74,支出      ,交易成功    ,0,0,                    ,已支出      
"2017041621001001280292576836	","T200P3230006201061003	",2017/4/16 20:21,2017/4/16 20:21,2017/4/27 12:59,淘宝        ,支付宝担保交易         ,余***达           ,新锐正品鸡翅木筷子套装10双 雾金福字 家用筷子礼品无漆无蜡A104,258,收入      ,交易成功    ,0,0,                    ,已收入      
"2017041621001001100298671725	","T200P3229983606922813	",2017/4/16 20:18,2017/4/16 20:18,2017/4/27 14:24,淘宝        ,支付宝担保交易         ,l***5           ,EKO垃圾袋 加厚5卷 自动收口垃圾袋手提式家用厨房中大号抽绳穿绳 等多件,196,收入      ,交易成功    ,0,0,                    ,已收入      
"20170416136203334402 	","2017041610120412610218650023507462	",2017/4/16 19:21,2017/4/16 19:21,2017/4/16 19:21,其他（包括阿里巴巴和外部商家）,即时到账交易          ,浙江网商银行股份有限公司    ,网商银行贷款-网商贷还款        ,848,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017041654995436440202	","CAE_POINT_3221345239796525_2_0	",2017/4/16 19:17,2017/4/16 19:17,2017/4/16 19:17,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,代扣返点积分3221345239796525,4.24,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017041655012521440202	","HJCOM==3200060031==1484589907140470==3221345239796525	",2017/4/16 19:17,2017/4/16 19:17,2017/4/16 19:17,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,天猫佣金（类目）{3221345239796525}扣款,42.4,支出      ,交易成功    ,0,0,                    ,已支出      
"20170416130529984402 	","2017041610120412610218650023494048	",2017/4/16 18:36,2017/4/16 18:36,2017/4/16 18:36,其他（包括阿里巴巴和外部商家）,即时到账交易          ,浙江网商银行股份有限公司    ,网商银行贷款-网商贷还款        ,198,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017041654656140440202	","CAE_POINT_3212808600374141_2_0	",2017/4/16 18:32,2017/4/16 18:32,2017/4/16 18:32,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,代扣返点积分3212808600374141,0.99,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017041654713756440202	","HJCOM==3200060031==1484565141170470==3212808600374141	",2017/4/16 18:32,2017/4/16 18:32,2017/4/16 18:32,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,天猫佣金（类目）{3212808600374141}扣款,9.9,支出      ,交易成功    ,0,0,                    ,已支出      
"20170416134863274402 	","2017041610120412610218650023487005	",2017/4/16 18:21,2017/4/16 18:21,2017/4/16 18:21,其他（包括阿里巴巴和外部商家）,即时到账交易          ,浙江网商银行股份有限公司    ,网商银行贷款-网商贷还款        ,236,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017041654580218440202	","ZZwxtKweepZvV8CqnJrnsDd7tFJ0dRBOzFErawqYMNXj7/Gzy1PegZ+Y60A4RnMl	",2017/4/16 18:19,2017/4/16 18:19,2017/4/16 18:19,支付宝网站     ,即时到账交易          ,杭州阿里妈妈软件服务有限公司  ,直通车自动充值-15137929-1492337944372,2000,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017041654311666440202	","HJCOM==3200060031==1484557331320470==3220449601658307	",2017/4/16 18:16,2017/4/16 18:16,2017/4/16 18:16,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,天猫佣金（类目）{3220449601658307}扣款,5.9,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017041654876178440202	","HJCOM==3200060031==1484557331260470==3220449601658307	",2017/4/16 18:16,2017/4/16 18:16,2017/4/16 18:16,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,天猫佣金（类目）{3220449601658307}扣款,5.9,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017041654894716440202	","CAE_POINT_3220449601658307_2_0	",2017/4/16 18:16,2017/4/16 18:16,2017/4/16 18:16,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,代扣返点积分3220449601658307,1.18,支出      ,交易成功    ,0,0,                    ,已支出      
"20170416132553224402 	","2017041610120412610218650023477740	",2017/4/16 17:31,2017/4/16 17:31,2017/4/16 17:31,其他（包括阿里巴巴和外部商家）,即时到账交易          ,浙江网商银行股份有限公司    ,网商银行贷款-网商贷还款        ,690,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017041654164610440202	","HJCOM==3200060031==1484529438700470==4909081295900334	",2017/4/16 17:24,2017/4/16 17:24,2017/4/16 17:24,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,天猫佣金（类目）{4909081295900334}扣款,23,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017041654245303440202	","HJCOM==3200060031==1484528843110470==6213908087804481	",2017/4/16 17:24,2017/4/16 17:24,2017/4/16 17:24,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,天猫佣金（类目）{6213908087804481}扣款,11.5,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017041654361117440202	","CAE_POINT_4909081295900334_2_0	",2017/4/16 17:24,2017/4/16 17:24,2017/4/16 17:24,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,代扣返点积分4909081295900334,2.3,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017041654435925440202	","CAE_POINT_6213908087804481_2_0	",2017/4/16 17:24,2017/4/16 17:24,2017/4/16 17:24,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,代扣返点积分6213908087804481,1.15,支出      ,交易成功    ,0,0,                    ,已支出      
"2017041621001001650202267009	","T200P3229957431038593	",2017/4/16 16:50,2017/4/16 16:51,2017/4/27 15:53,淘宝        ,支付宝担保交易         ,考***涯           ,德国菲迪拉18-10不锈钢平底锅 煎锅不粘锅无油烟煎牛排电磁炉26cm,306,收入      ,交易成功    ,0,0,                    ,已收入      
"20170416133645044402 	","2017041610120412610218650023457646	",2017/4/16 16:31,2017/4/16 16:31,2017/4/16 16:31,其他（包括阿里巴巴和外部商家）,即时到账交易          ,浙江网商银行股份有限公司    ,网商银行贷款-网商贷还款        ,198,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017041653956667440202	","CAE_POINT_6322808533076866_2_0	",2017/4/16 16:28,2017/4/16 16:28,2017/4/16 16:28,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,代扣返点积分6322808533076866,0.99,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017041654020241440202	","HJCOM==3200060031==1484492640690470==6322808533076866	",2017/4/16 16:28,2017/4/16 16:28,2017/4/16 16:28,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,天猫佣金（类目）{6322808533076866}扣款,9.9,支出      ,交易成功    ,0,0,                    ,已支出      
"20170416133638354402 	","17041653709313410350	",2017/4/16 15:37,2017/4/16 15:37,2017/4/16 15:37,其他（包括阿里巴巴和外部商家）,即时到账交易          ,中国人民财产保险股份有限公司  ,保险承保-卖家版运费险保费收取:淘宝订单号9209688841891595,0.3,支出      ,交易成功    ,0,0,                    ,已支出      
"20170416130790854402 	","17041653778385610506	",2017/4/16 15:29,2017/4/16 15:29,2017/4/16 15:29,其他（包括阿里巴巴和外部商家）,即时到账交易          ,中国人民财产保险股份有限公司  ,保险承保-卖家版运费险保费收取:淘宝订单号3228497438349970,0.3,支出      ,交易成功    ,0,0,                    ,已支出      
"2017041621001001460269354812	","T200P9209688841891595	",2017/4/16 15:27,2017/4/16 15:27,2017/4/17 15:18,淘宝        ,支付宝担保交易         ,郭***敌           ,尚尼 18/10不锈钢真空保温杯 时尚情侣茶杯 男女士车载水杯子(积分代付5.25),379,收入      ,交易成功    ,0,0,                    ,已收入      
"20170416133760444402 	","17041652888237010421	",2017/4/16 15:25,2017/4/16 15:25,2017/4/16 15:25,其他（包括阿里巴巴和外部商家）,即时到账交易          ,中国人民财产保险股份有限公司  ,保险承保-卖家版运费险保费收取:淘宝订单号3229439225107673,0.3,支出      ,交易成功    ,0,0,                    ,已支出      
"20170416128532544402 	","17041653626584010351	",2017/4/16 15:22,2017/4/16 15:22,2017/4/16 15:22,其他（包括阿里巴巴和外部商家）,即时到账交易          ,中国人民财产保险股份有限公司  ,保险承保-卖家版运费险保费收取:淘宝订单号3227553014761494,0.3,支出      ,交易成功    ,0,0,                    ,已支出      
"20170416131898004402 	","17041653628038110978	",2017/4/16 15:22,2017/4/16 15:22,2017/4/16 15:22,其他（包括阿里巴巴和外部商家）,即时到账交易          ,中国人民财产保险股份有限公司  ,保险承保-卖家版运费险保费收取:淘宝订单号3226675800276947,0.3,支出      ,交易成功    ,0,0,                    ,已支出      
"20170416126749344402 	","17041652869446910154	",2017/4/16 15:22,2017/4/16 15:22,2017/4/16 15:22,其他（包括阿里巴巴和外部商家）,即时到账交易          ,中国人民财产保险股份有限公司  ,保险承保-卖家版运费险保费收取:淘宝订单号3227997216551377,0.3,支出      ,交易成功    ,0,0,                    ,已支出      
"20170416128385334402 	","2017041610120412610218650023437947	",2017/4/16 15:16,2017/4/16 15:16,2017/4/16 15:16,其他（包括阿里巴巴和外部商家）,即时到账交易          ,浙江网商银行股份有限公司    ,网商银行贷款-网商贷还款        ,489.04,支出      ,交易成功    ,0,0,                    ,已支出      
"20170416129432724402 	","2017041610120412610218650023448931	",2017/4/16 15:16,2017/4/16 15:16,2017/4/16 15:16,其他（包括阿里巴巴和外部商家）,即时到账交易          ,浙江网商银行股份有限公司    ,网商银行贷款-网商贷还款        ,3400.96,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017041653766633440202	","CAE_POINT_5689251179000393_2_0	",2017/4/16 15:14,2017/4/16 15:14,2017/4/16 15:14,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,代扣返点积分5689251179000393,0.99,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017041653866859440202	","HJCOM==3200060031==1484447125360470==5689251179000393	",2017/4/16 15:14,2017/4/16 15:14,2017/4/16 15:14,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,天猫佣金（类目）{5689251179000393}扣款,9.95,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017041653947705440202	","fiWdkXDS8uBhHXEJP5zNZf+30vBoRLx8	",2017/4/16 15:14,2017/4/16 15:14,2017/4/16 15:14,支付宝网站     ,即时到账交易          ,杭州阿里妈妈软件服务有限公司  ,淘宝客佣金代扣款[5951091798066663],17.9,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017041653898407440202	","CAE_POINT_5951091798066663_2_0	",2017/4/16 15:14,2017/4/16 15:14,2017/4/16 15:14,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,代扣返点积分5951091798066663,0.89,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017041653966470440202	","HJCOM==3200060031==1484444453600470==5951091798066663	",2017/4/16 15:14,2017/4/16 15:14,2017/4/16 15:14,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,天猫佣金（类目）{5951091798066663}扣款,8.95,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017041653737051440202	","CAE_POINT_4848076259434539_2_0	",2017/4/16 15:13,2017/4/16 15:13,2017/4/16 15:13,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,代扣返点积分4848076259434539,0.91,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017041653947561440202	","HJCOM==3200060031==1484441891370470==4848076259434539	",2017/4/16 15:13,2017/4/16 15:13,2017/4/16 15:13,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,天猫佣金（类目）{4848076259434539}扣款,9.1,支出      ,交易成功    ,0,0,                    ,已支出      
"2017041629013000580301100064357443	","2017040621001001580287955821	",2017/4/16 15:13,2017/4/16 15:13,2017/4/16 15:13,支付宝网站     ,即时到账交易          ,支付宝(中国)网络技术有限公司 ,信用卡支付服务费[2017040621001001580287955821];淘宝交易号[T200P4848076259434539],1.46,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017041653638410440202	","CAE_POINT_4823642250096413_2_0	",2017/4/16 15:12,2017/4/16 15:12,2017/4/16 15:12,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,代扣返点积分4823642250096413,16.65,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017041653797923440202	","HJCOM==3200060031==1484445225550470==4823642250096413	",2017/4/16 15:12,2017/4/16 15:12,2017/4/16 15:12,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,天猫佣金（类目）{4823642250096413}扣款,166.5,支出      ,交易成功    ,0,0,                    ,已支出      
"2017041621001001880206442751	","T200P3227843607265462	",2017/4/16 14:48,2017/4/16 14:49,2017/4/30 15:53,淘宝        ,支付宝担保交易         ,实***9           ,德国菲迪拉18-10不锈钢平底锅 煎锅不粘锅无油烟煎牛排电磁炉24cm,275,收入      ,交易成功    ,0,27,                    ,已收入      
"2017041621001001240274939875	","T200P3227704404932942	",2017/4/16 14:28,2017/4/16 19:37,2017/4/27 12:28,淘宝        ,支付宝担保交易         ,比***1           ,尚尼 18/10不锈钢真空保温杯 时尚情侣茶杯 男女士车载水杯子(积分代付1.34),359,收入      ,交易成功    ,0,0,                    ,已收入      
"2017041621001001450244723114	","T200P3229439225107673	",2017/4/16 14:21,2017/4/16 14:22,2017/4/26 18:23,淘宝        ,支付宝担保交易         ,s***0           ,EKO垃圾袋 加厚5卷 自动收口垃圾袋手提式家用厨房中大号抽绳穿绳 等多件(积分代付0.37),1126,收入      ,交易成功    ,0,0,                    ,已收入      
"2017041621001001240274881653	","T200P3227649200862942	",2017/4/16 14:20,                    ,2017/4/16 14:27,淘宝        ,支付宝担保交易         ,比***1           ,意大利尚尼18/10不锈钢大容量真空保温杯 男女士水杯子1000ml(积分代付1.34),429,        ,交易关闭    ,0,0,                    ,         
"20170416126932644402 	","2017041610120412610218650023426866	",2017/4/16 14:16,2017/4/16 14:16,2017/4/16 14:16,其他（包括阿里巴巴和外部商家）,即时到账交易          ,浙江网商银行股份有限公司    ,网商银行贷款-网商贷还款        ,198,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017041653148356440202	","HJCOM==3200060031==1484404048320470==3216942009337417	",2017/4/16 14:11,2017/4/16 14:11,2017/4/16 14:11,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,天猫佣金（类目）{3216942009337417}扣款,9.9,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017041653359677440202	","CAE_POINT_3216942009337417_2_0	",2017/4/16 14:11,2017/4/16 14:11,2017/4/16 14:11,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,代扣返点积分3216942009337417,0.99,支出      ,交易成功    ,0,0,                    ,已支出      
"2017041629013000720301100069228924	","2017041421001001720248494384	",2017/4/16 14:11,2017/4/16 14:11,2017/4/16 14:11,支付宝网站     ,即时到账交易          ,支付宝(中国)网络技术有限公司 ,信用卡支付服务费[2017041421001001720248494384];淘宝交易号[T200P3216942009337417],1.58,支出      ,交易成功    ,0,0,                    ,已支出      
"20170416129423074402 	","2017041610120412610218650023436360	",2017/4/16 14:03,2017/4/16 14:03,2017/4/16 14:03,其他（包括阿里巴巴和外部商家）,即时到账交易          ,浙江网商银行股份有限公司    ,网商银行贷款-网商贷还款        ,299,支出      ,交易成功    ,0,0,                    ,已支出      
"20170416129739934402 	","2017041610120412610218650023429101	",2017/4/16 13:58,2017/4/16 13:58,2017/4/16 13:58,其他（包括阿里巴巴和外部商家）,即时到账交易          ,浙江网商银行股份有限公司    ,网商银行贷款-网商贷还款        ,1182,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017041653672863440202	","07WegiucFPOOLhPK3rhi/NSOEl9QZPPt	",2017/4/16 13:57,2017/4/16 13:57,2017/4/16 13:57,支付宝网站     ,即时到账交易          ,杭州阿里妈妈软件服务有限公司  ,淘宝客佣金代扣款[3221867411978763],29.9,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017041653617749440202	","HJCOM==3200060031==1484394051690470==3221867411978763	",2017/4/16 13:57,2017/4/16 13:57,2017/4/16 13:57,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,天猫佣金（类目）{3221867411978763}扣款,14.95,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017041653704935440202	","CAE_POINT_3221867411978763_2_0	",2017/4/16 13:57,2017/4/16 13:57,2017/4/16 13:57,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,代扣返点积分3221867411978763,1.49,支出      ,交易成功    ,0,0,                    ,已支出      
"2017041621001001450244672948	","T200P3228707638417673	",2017/4/16 13:56,                    ,2017/4/16 14:06,淘宝        ,支付宝担保交易         ,s***0           ,EKO创意时尚厨房垃圾桶 不锈钢有盖长方形大号脚踏式家用欧式客厅 等多件(积分代付0.36),1226,        ,交易关闭    ,0,0,                    ,         
"BO2017041653267658440202	","HJCOM==3200060031==1484387893440470==4825161933288817	",2017/4/16 13:51,2017/4/16 13:51,2017/4/16 13:51,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,天猫佣金（类目）{4825161933288817}扣款,24.71,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017041653254233440202	","HJCOM==3200060031==1484387893340470==4825161933288817	",2017/4/16 13:51,2017/4/16 13:51,2017/4/16 13:51,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,天猫佣金（类目）{4825161933288817}扣款,19.73,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017041653480637440202	","CAE_POINT_4825161933288817_2_0	",2017/4/16 13:51,2017/4/16 13:51,2017/4/16 13:51,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,代扣返点积分4825161933288817,5.9,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017041653604164440202	","HJCOM==3200060031==1484387893220470==4825161933288817	",2017/4/16 13:51,2017/4/16 13:51,2017/4/16 13:51,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,天猫佣金（类目）{4825161933288817}扣款,14.66,支出      ,交易成功    ,0,0,                    ,已支出      
"2017041629013000080301100071634077	","2017040621001001080284872296	",2017/4/16 13:51,2017/4/16 13:51,2017/4/16 13:51,支付宝网站     ,即时到账交易          ,支付宝(中国)网络技术有限公司 ,信用卡支付服务费[2017040621001001080284872296];淘宝交易号[T200P4825161933288817],9.46,支出      ,交易成功    ,0,0,                    ,已支出      
"20170416128373534402 	","2017041610120412610218650023416711	",2017/4/16 13:49,2017/4/16 13:49,2017/4/16 13:49,其他（包括阿里巴巴和外部商家）,即时到账交易          ,浙江网商银行股份有限公司    ,网商银行贷款-网商贷还款        ,386,支出      ,交易成功    ,0,0,                    ,已支出      
"2017041621001001620288781407	","T200P3227997216551377	",2017/4/16 13:49,2017/4/16 13:50,2017/4/23 15:35,淘宝        ,支付宝担保交易         ,d***j           ,EKO垃圾袋 加厚5卷 自动收口垃圾袋手提式家用厨房中大号抽绳穿绳,128,收入      ,交易成功    ,0,0,                    ,已收入      
"20170416128724974402 	","2017041610120412610218650023416525	",2017/4/16 13:46,2017/4/16 13:46,2017/4/16 13:46,其他（包括阿里巴巴和外部商家）,即时到账交易          ,浙江网商银行股份有限公司    ,网商银行贷款-网商贷还款        ,199,支出      ,交易成功    ,0,0,                    ,已支出      
"20170416128372724402 	","2017041610120412610218650023416308	",2017/4/16 13:43,2017/4/16 13:43,2017/4/16 13:43,其他（包括阿里巴巴和外部商家）,即时到账交易          ,浙江网商银行股份有限公司    ,网商银行贷款-网商贷还款        ,1226,支出      ,交易成功    ,0,0,                    ,已支出      
"20170416129419364402 	","2017041610120412610218650023408048	",2017/4/16 13:39,2017/4/16 13:39,2017/4/16 13:39,其他（包括阿里巴巴和外部商家）,即时到账交易          ,浙江网商银行股份有限公司    ,网商银行贷款-网商贷还款        ,364,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017041653264982440202	","HJCOM==3200060031==1484378602180470==3207786800968674	",2017/4/16 13:29,2017/4/16 13:29,2017/4/16 13:29,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,天猫佣金（类目）{3207786800968674}扣款,12.9,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017041653319804440202	","CAE_POINT_3207786800968674_2_0	",2017/4/16 13:29,2017/4/16 13:29,2017/4/16 13:29,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,代扣返点积分3207786800968674,1.29,支出      ,交易成功    ,0,0,                    ,已支出      
"2017041629013000250301100068160108	","2017041321001001250257297085	",2017/4/16 13:29,2017/4/16 13:29,2017/4/16 13:29,支付宝网站     ,即时到账交易          ,支付宝(中国)网络技术有限公司 ,信用卡支付服务费[2017041321001001250257297085];淘宝交易号[T200P3207786800968674],2.06,支出      ,交易成功    ,0,0,                    ,已支出      
"2017041621001001020226114838	","T200P3228497438349970	",2017/4/16 13:26,2017/4/16 13:27,2017/4/18 20:24,淘宝        ,支付宝担保交易         ,t***1           ,意大利 尚尼 加厚18-10不锈钢汤锅 复底双耳大炖锅煲汤锅具电磁炉,502,收入      ,交易成功    ,0,0,                    ,已收入      
"BO2017041653336899440202	","CAE_POINT_3195129220701565_2_0	",2017/4/16 13:25,2017/4/16 13:25,2017/4/16 13:25,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,代扣返点积分3195129220701565,0.64,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017041653491918440202	","HJCOM==3200060031==1484372061700470==3195129220701565	",2017/4/16 13:25,2017/4/16 13:25,2017/4/16 13:25,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,天猫佣金（类目）{3195129220701565}扣款,6.4,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017041653069716440202	","07WegiucFPM56+2Ujp8FByBazZSqymCc	",2017/4/16 13:05,2017/4/16 13:05,2017/4/16 13:05,支付宝网站     ,即时到账交易          ,杭州阿里妈妈软件服务有限公司  ,淘宝客佣金代扣款[3199790637848932],2.99,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017041653056271440202	","CAE_POINT_3199790637848932_2_0	",2017/4/16 13:05,2017/4/16 13:05,2017/4/16 13:05,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,代扣返点积分3199790637848932,0.99,支出      ,交易成功    ,0,0,                    ,已支出      
"BO2017041653159088440202	","HJCOM==3200060031==1484363906300470==3199790637848932	",2017/4/16 13:05,2017/4/16 13:05,2017/4/16 13:05,支付宝网站     ,即时到账交易          ,浙江天猫技术有限公司      ,天猫佣金（类目）{3199790637848932}扣款,9.95,支出      ,交易成功    ,0,0,                    ,已支出      
